Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country
571180,22485,SET OF 2 WOODEN MARKET CRATES,6,14/10/2011 10:47,12.75,15498.0,United Kingdom
564042,85230F,JASMINE VOTIVE CANDLE,24,22/08/2011 12:52,0.29,15443.0,United Kingdom
550957,21169,YOU'RE CONFUSING ME METAL SIGN ,1,21/04/2011 16:37,1.69,18283.0,United Kingdom
541119,21912,VINTAGE SNAKES & LADDERS,4,14/01/2011 08:16,3.75,16493.0,United Kingdom
571797,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,19/10/2011 11:41,7.46,,United Kingdom
567457,22077,6 RIBBONS RUSTIC CHARM,12,20/09/2011 12:18,1.95,14164.0,United Kingdom
563094,23035,DRAWER KNOB CERAMIC IVORY,6,11/08/2011 17:35,1.45,14525.0,United Kingdom
559492,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,08/07/2011 13:53,10.79,,United Kingdom
556812,21094,SET/6 RED SPOTTY PAPER PLATES,2,14/06/2011 17:25,0.83,,United Kingdom
569241,22812,PACK 3 BOXES CHRISTMAS PANNETONE,96,03/10/2011 09:30,1.65,14488.0,United Kingdom
539484,22180,RETROSPOT LAMP,1,19/12/2010 15:44,9.95,15640.0,United Kingdom
562349,21523,DOORMAT FANCY FONT HOME SWEET HOME,3,04/08/2011 13:03,7.95,16915.0,United Kingdom
561537,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,28/07/2011 09:58,8.25,13870.0,United Kingdom
565922,22219,LOVEBIRD HANGING DECORATION WHITE ,12,08/09/2011 09:51,0.85,14116.0,United Kingdom
576779,21916,SET 12 RETRO WHITE CHALK STICKS,1,16/11/2011 13:25,0.42,14554.0,United Kingdom
559605,21307,SET/4 BUTTERFLY MIRROR MAGNETS,12,11/07/2011 11:33,0.29,15045.0,United Kingdom
574709,22158,3 HEARTS HANGING DECORATION RUSTIC,8,06/11/2011 14:14,2.95,17768.0,United Kingdom
580720,21726,MULTI HEARTS  STICKERS,1,05/12/2011 16:55,0.85,14629.0,United Kingdom
569533,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,04/10/2011 15:21,1.95,16374.0,United Kingdom
550723,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,20/04/2011 11:19,3.75,17454.0,United Kingdom
575133,23094,LE GRAND TRAY CHIC SET,1,08/11/2011 14:48,12.5,14667.0,United Kingdom
561209,84596G,SMALL CHOCOLATES PINK BOWL,1,25/07/2011 16:57,0.83,,United Kingdom
567327,23341,PINK DINER WALL CLOCK,2,19/09/2011 14:43,8.5,13102.0,United Kingdom
536876,22785,SQUARECUSHION COVER PINK UNION FLAG,1,03/12/2010 11:36,16.98,,United Kingdom
574077,22998,TRAVEL CARD WALLET KEEP CALM,1,02/11/2011 15:56,0.42,17999.0,United Kingdom
572280,22728,ALARM CLOCK BAKELIKE PINK,1,23/10/2011 11:05,3.75,16007.0,United Kingdom
564868,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,31/08/2011 10:42,1.45,16842.0,United Kingdom
577778,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,21/11/2011 16:10,0.42,16549.0,United Kingdom
581492,23013,GLASS APOTHECARY BOTTLE TONIC,2,09/12/2011 10:03,8.29,,United Kingdom
550169,22567,20 DOLLY PEGS RETROSPOT,1,14/04/2011 16:41,1.45,14482.0,United Kingdom
537156,21761,WOOD AND GLASS MEDICINE CABINET,1,05/12/2010 13:08,29.95,17858.0,United Kingdom
C578377,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,-120,24/11/2011 11:44,0.72,14277.0,France
569247,23318,BOX OF 6 MINI VINTAGE CRACKERS,24,03/10/2011 10:08,2.49,17924.0,United Kingdom
571123,23508,MINI PLAYING CARDS DOLLY GIRL ,20,14/10/2011 09:35,0.42,14856.0,United Kingdom
569110,22728,ALARM CLOCK BAKELIKE PINK,4,30/09/2011 12:44,3.75,17675.0,United Kingdom
573585,90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,1,31/10/2011 14:41,8.32,,United Kingdom
558919,22386,JUMBO BAG PINK POLKADOT,10,05/07/2011 09:56,2.08,15078.0,United Kingdom
564221,22422,TOOTHPASTE TUBE PEN,1,24/08/2011 09:36,1.25,,United Kingdom
544812,20752,BLUE POLKADOT WASHING UP GLOVES,1,23/02/2011 15:58,4.13,,United Kingdom
568379,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,27/09/2011 09:05,0.85,16626.0,United Kingdom
578074,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,3,22/11/2011 16:06,0.83,17590.0,United Kingdom
540539,84378,SET OF 3 HEART COOKIE CUTTERS,12,09/01/2011 14:42,1.25,18260.0,United Kingdom
544911,75049L,LARGE CIRCULAR MIRROR MOBILE,18,24/02/2011 15:01,1.25,16838.0,United Kingdom
537650,85099B,JUMBO BAG RED RETROSPOT,10,07/12/2010 15:48,1.95,16125.0,United Kingdom
580727,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,05/12/2011 17:17,2.46,14096.0,United Kingdom
575151,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,08/11/2011 16:12,1.25,12395.0,Belgium
569545,22494,EMERGENCY FIRST AID TIN ,2,04/10/2011 16:37,2.46,,United Kingdom
571377,22195,LARGE HEART MEASURING SPOONS,12,17/10/2011 11:56,1.65,14911.0,EIRE
570168,23510,MINI PLAYING CARDS GYMKHANA,45,07/10/2011 14:05,0.42,17596.0,United Kingdom
580505,23374,RED SPOT PAPER GIFT BAG,20,04/12/2011 13:32,0.82,15867.0,United Kingdom
561898,22423,REGENCY CAKESTAND 3 TIER,16,31/07/2011 15:25,10.95,12456.0,Switzerland
543630,22799,SWEETHEART WIRE FRUIT BOWL,1,10/02/2011 16:01,8.5,15046.0,United Kingdom
572185,22114,HOT WATER BOTTLE TEA AND SYMPATHY,31,21/10/2011 10:52,9.13,,United Kingdom
571824,22382,LUNCH BAG SPACEBOY DESIGN ,10,19/10/2011 11:49,1.65,12472.0,Germany
568712,21232,STRAWBERRY CERAMIC TRINKET BOX,2,28/09/2011 15:50,1.25,17841.0,United Kingdom
570688,22380,TOY TIDY SPACEBOY  ,2,11/10/2011 16:29,2.46,,United Kingdom
572484,23189,SET OF 12 FORK CANDLES,1,24/10/2011 13:50,2.89,17220.0,United Kingdom
573151,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3,27/10/2011 20:09,0.85,17602.0,United Kingdom
560300,21498,RED RETROSPOT WRAP ,25,18/07/2011 10:29,0.42,14911.0,EIRE
543003,22296,HEART IVORY TRELLIS LARGE,12,02/02/2011 12:38,1.65,14312.0,United Kingdom
575177,23478,WOODLAND LARGE PINK FELT HEART,1,08/11/2011 18:41,2.46,,United Kingdom
572380,22595,GINGHAM HEART DECORATION,12,24/10/2011 11:51,0.85,16019.0,United Kingdom
554822,47566B,TEA TIME PARTY BUNTING,3,26/05/2011 14:17,4.95,12937.0,United Kingdom
550320,22457,NATURAL SLATE HEART CHALKBOARD ,6,17/04/2011 12:38,2.95,12748.0,United Kingdom
C562952,23167,SMALL CERAMIC TOP STORAGE JAR ,-2,11/08/2011 10:10,0.83,12749.0,United Kingdom
569026,22111,SCOTTIE DOG HOT WATER BOTTLE,3,30/09/2011 10:18,4.95,16101.0,United Kingdom
579141,22549,PICTURE DOMINOES,1,28/11/2011 13:06,1.45,17019.0,United Kingdom
580299,20705,MRS ROBOT SOFT TOY,4,02/12/2011 13:58,6.95,14023.0,United Kingdom
547385,90158,ST TROPEZ NECKLACE,1,22/03/2011 15:48,4.98,,United Kingdom
542725,22701,PINK DOG BOWL,2,31/01/2011 15:05,2.95,16191.0,United Kingdom
536876,21813,GARLAND WITH STARS AND BELLS,1,03/12/2010 11:36,10.17,,United Kingdom
546933,22666,RECIPE BOX PANTRY YELLOW DESIGN,9,18/03/2011 11:02,0.0,,United Kingdom
552560,22088,PAPER BUNTING COLOURED LACE,6,10/05/2011 11:48,2.95,17581.0,United Kingdom
552829,22729,ALARM CLOCK BAKELIKE ORANGE,1,11/05/2011 13:42,3.75,12748.0,United Kingdom
570855,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,12/10/2011 14:56,0.55,17314.0,United Kingdom
540769,22961,JAM MAKING SET PRINTED,12,11/01/2011 10:38,1.45,12601.0,Germany
577844,21213,PACK OF 72 SKULL CAKE CASES,1,22/11/2011 10:41,2.08,,United Kingdom
580665,23245,SET OF 3 REGENCY CAKE TINS,32,05/12/2011 14:06,4.15,16684.0,United Kingdom
576521,23355,HOT WATER BOTTLE KEEP CALM,24,15/11/2011 12:34,4.15,18259.0,United Kingdom
546920,POST,POSTAGE,8,18/03/2011 09:55,18.0,12471.0,Germany
540551,22186,RED STAR CARD HOLDER,1,10/01/2011 09:43,5.91,,United Kingdom
537638,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,4,07/12/2010 15:28,5.91,,United Kingdom
546118,21519,GIN & TONIC DIET GREETING CARD ,12,09/03/2011 14:14,0.42,13078.0,United Kingdom
567425,22192,BLUE DINER WALL CLOCK,4,20/09/2011 11:32,8.5,13767.0,United Kingdom
537405,22551,PLASTERS IN TIN SPACEBOY,1,06/12/2010 14:51,1.65,17841.0,United Kingdom
568346,21507,ELEPHANT BIRTHDAY CARD ,2,26/09/2011 15:28,0.83,14096.0,United Kingdom
572650,22631,CIRCUS PARADE LUNCH BOX ,5,25/10/2011 12:00,1.95,15506.0,United Kingdom
568908,16161P,WRAP ENGLISH ROSE ,25,29/09/2011 13:38,0.42,16653.0,United Kingdom
548189,23177,TREASURE ISLAND BOOK BOX,8,29/03/2011 15:15,2.25,16607.0,United Kingdom
544664,22247,BUNNY DECORATION MAGIC GARDEN,16,22/02/2011 14:55,0.85,16045.0,United Kingdom
580983,23202,JUMBO BAG VINTAGE LEAF,3,06/12/2011 16:26,4.13,,United Kingdom
564342,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,24/08/2011 14:53,0.42,16340.0,United Kingdom
574714,23204,CHARLOTTE BAG APPLES DESIGN,2,06/11/2011 14:29,0.85,15427.0,United Kingdom
572558,22040,BOTANICAL ROSE GIFT WRAP,25,25/10/2011 08:26,0.42,14286.0,United Kingdom
576687,23093,SMALL PARISIENNE HEART PHOTO FRAME ,1,16/11/2011 12:13,2.49,13558.0,United Kingdom
565995,22617,BAKING SET SPACEBOY DESIGN,5,08/09/2011 11:48,4.95,16076.0,United Kingdom
546159,22189,CREAM HEART CARD HOLDER,4,10/03/2011 09:41,3.95,16471.0,United Kingdom
558876,22467,GUMBALL COAT RACK,3,04/07/2011 13:36,2.55,17841.0,United Kingdom
541485,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,18/01/2011 13:05,0.85,18118.0,United Kingdom
559378,21781,damages?,-39,08/07/2011 10:40,0.0,,United Kingdom
580501,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,04/12/2011 13:00,1.65,14546.0,United Kingdom
549099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,06/04/2011 11:07,2.95,16241.0,United Kingdom
562087,21232,STRAWBERRY CERAMIC TRINKET BOX,1,02/08/2011 12:31,1.25,14606.0,United Kingdom
561774,22382,LUNCH BAG SPACEBOY DESIGN ,6,29/07/2011 12:41,1.65,16729.0,United Kingdom
553224,21121,SET/10 RED POLKADOT PARTY CANDLES,6,16/05/2011 10:40,1.25,17228.0,United Kingdom
540458,22704,WRAP RED APPLES ,25,07/01/2011 12:28,0.42,12501.0,Germany
539225,22273,FELTCRAFT DOLL MOLLY,12,16/12/2010 13:02,2.95,15379.0,United Kingdom
564825,21003,ROSE DU SUD CUSHION COVER,1,30/08/2011 12:26,5.79,,United Kingdom
573093,23344,JUMBO BAG 50'S CHRISTMAS ,5,27/10/2011 14:38,2.08,18283.0,United Kingdom
545906,22960,JAM MAKING SET WITH JARS,6,08/03/2011 09:23,4.25,15764.0,United Kingdom
564319,85049G,CHOCOLATE BOX RIBBONS ,1,24/08/2011 13:18,1.25,15059.0,United Kingdom
576300,22583,PACK OF 6 HANDBAG GIFT BOXES,1,14/11/2011 14:39,2.55,15058.0,United Kingdom
550474,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,18/04/2011 13:58,4.13,,United Kingdom
574298,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,03/11/2011 15:56,6.63,,United Kingdom
542401,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,27/01/2011 15:51,2.25,14541.0,United Kingdom
568988,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,29/09/2011 16:38,1.45,12718.0,France
556126,71459,HANGING JAM JAR T-LIGHT HOLDER,12,09/06/2011 10:23,0.85,14911.0,EIRE
556059,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,08/06/2011 13:56,0.83,13630.0,United Kingdom
545686,22766,PHOTO FRAME CORNICE,8,06/03/2011 12:09,2.95,18211.0,United Kingdom
552668,22197,SMALL POPCORN HOLDER,2,10/05/2011 15:05,1.63,,United Kingdom
546427,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,13/03/2011 14:29,4.25,14606.0,United Kingdom
550188,POST,POSTAGE,3,14/04/2011 18:57,40.0,12457.0,Switzerland
549577,22570,FELTCRAFT CUSHION RABBIT,4,11/04/2011 08:16,3.75,14286.0,United Kingdom
550035,21930,JUMBO STORAGE BAG SKULLS,10,14/04/2011 11:48,2.08,15039.0,United Kingdom
C559468,75049L,LARGE CIRCULAR MIRROR MOBILE,-13,08/07/2011 13:36,1.25,14905.0,United Kingdom
566757,23093,SMALL PARISIENNE HEART PHOTO FRAME ,1,14/09/2011 15:54,4.96,,United Kingdom
561042,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,24/07/2011 12:18,1.65,16305.0,United Kingdom
545909,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,08/03/2011 09:45,1.25,15819.0,United Kingdom
577548,23691,WRAP KEEP CALM BIRTHDAY,25,20/11/2011 14:50,0.42,16710.0,United Kingdom
544824,22423,REGENCY CAKESTAND 3 TIER,3,24/02/2011 09:32,12.75,17139.0,United Kingdom
580276,22150,3 STRIPEY MICE FELTCRAFT,1,02/12/2011 12:59,1.95,16426.0,United Kingdom
578149,22795,SWEETHEART RECIPE BOOK STAND,2,23/11/2011 11:11,13.29,,United Kingdom
544789,22896,PEG BAG APPLES DESIGN,6,23/02/2011 12:25,2.55,13993.0,United Kingdom
570718,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,12/10/2011 10:36,0.42,12518.0,Germany
562960,21790,VINTAGE SNAP CARDS,24,11/08/2011 10:22,0.85,14911.0,EIRE
579910,22423,REGENCY CAKESTAND 3 TIER,3,01/12/2011 08:52,12.75,14911.0,EIRE
549586,21556,CERAMIC STRAWBERRY MONEY BOX,4,11/04/2011 10:00,4.13,,United Kingdom
543991,16014,SMALL CHINESE STYLE SCISSOR,1500,15/02/2011 10:17,0.32,13848.0,United Kingdom
546392,82482,WOODEN PICTURE FRAME WHITE FINISH,1,11/03/2011 14:15,2.55,14587.0,United Kingdom
552127,22381,TOY TIDY PINK POLKADOT,5,06/05/2011 11:47,2.1,17174.0,United Kingdom
571558,22741,FUNKY DIVA PEN,48,18/10/2011 09:30,0.85,17730.0,United Kingdom
548529,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,31/03/2011 16:56,1.95,18223.0,United Kingdom
568721,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,28/09/2011 16:24,3.29,,United Kingdom
556882,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,15/06/2011 12:21,6.95,14395.0,United Kingdom
544634,22383,LUNCH BAG SUKI DESIGN ,5,22/02/2011 11:02,1.65,17994.0,United Kingdom
550542,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,6,19/04/2011 11:37,2.46,,United Kingdom
562157,22698,PINK REGENCY TEACUP AND SAUCER,17,03/08/2011 11:44,2.95,16012.0,United Kingdom
560551,23201,JUMBO BAG ALPHABET,1,19/07/2011 12:47,2.08,18041.0,United Kingdom
556484,23107,WHITE HEARTS WIRE PLANT POT HOLDER,2,12/06/2011 13:17,2.89,16938.0,United Kingdom
550280,21385,IVORY HANGING DECORATION  HEART,10,15/04/2011 13:31,0.85,13048.0,United Kingdom
572969,21618,4 WILDFLOWER BOTANICAL CANDLES,12,27/10/2011 10:46,1.25,13363.0,United Kingdom
581179,23474,WOODLAND SMALL BLUE FELT HEART,24,07/12/2011 15:43,0.83,12471.0,Germany
573870,21990,MODERN FLORAL STATIONERY SET,1,01/11/2011 12:25,1.25,14485.0,United Kingdom
546528,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,96,14/03/2011 13:04,1.06,15311.0,United Kingdom
554080,22175,PINK OWL SOFT TOY,1,22/05/2011 11:42,2.95,16931.0,United Kingdom
574062,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,02/11/2011 14:30,0.55,17675.0,United Kingdom
575607,22593,CHRISTMAS GINGHAM STAR,4,10/11/2011 12:37,1.63,14096.0,United Kingdom
559523,21985,PACK OF 12 HEARTS DESIGN TISSUES ,2,08/07/2011 17:19,0.29,13955.0,United Kingdom
540154,84356,POMPOM CURTAIN,2,05/01/2011 11:30,5.91,,United Kingdom
567312,23306,SET OF 36 DOILIES PANTRY DESIGN,12,19/09/2011 13:47,1.45,15500.0,United Kingdom
559922,22685,FRENCH BLUE METAL DOOR SIGN 0,20,13/07/2011 15:50,1.25,14400.0,United Kingdom
569536,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,04/10/2011 15:44,3.39,13269.0,United Kingdom
C577737,84978,HANGING HEART JAR T-LIGHT HOLDER,-24,21/11/2011 13:25,1.25,15681.0,United Kingdom
536544,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,01/12/2010 14:32,3.36,,United Kingdom
563237,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,24,15/08/2011 09:57,0.85,14321.0,United Kingdom
574909,22620,4 TRADITIONAL SPINNING TOPS,1,07/11/2011 15:40,1.45,13673.0,United Kingdom
567667,21352,EUCALYPTUS & PINECONE  WREATH,1,21/09/2011 15:24,5.79,,United Kingdom
568788,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,29/09/2011 09:23,3.25,17894.0,United Kingdom
555923,23301,GARDENERS KNEELING PAD KEEP CALM ,1,07/06/2011 17:09,3.29,,United Kingdom
539437,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,17/12/2010 14:54,4.21,,United Kingdom
566581,21169,YOU'RE CONFUSING ME METAL SIGN ,5,13/09/2011 13:47,1.69,16081.0,United Kingdom
567637,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,24,21/09/2011 13:57,2.89,17865.0,United Kingdom
555537,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,05/06/2011 12:37,7.9,15453.0,United Kingdom
549844,22251,BIRDHOUSE DECORATION MAGIC GARDEN,6,12/04/2011 14:17,1.25,12854.0,United Kingdom
576618,22420,LIPSTICK PEN BABY PINK,2,15/11/2011 17:00,0.83,,United Kingdom
569474,22816,CARD MOTORBIKE SANTA,12,04/10/2011 12:39,0.42,14178.0,United Kingdom
549295,22619,SET OF 6 SOLDIER SKITTLES,1,07/04/2011 19:49,7.46,,United Kingdom
579016,23552,BICYCLE PUNCTURE REPAIR KIT ,72,28/11/2011 09:55,1.79,12906.0,United Kingdom
560234,20725,LUNCH BAG RED RETROSPOT,40,17/07/2011 11:21,1.65,16180.0,United Kingdom
536537,22798,ANTIQUE GLASS DRESSING TABLE POT,8,01/12/2010 13:51,2.95,15922.0,United Kingdom
537418,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,06/12/2010 15:13,2.95,17884.0,United Kingdom
563572,23188,VINTAGE  2 METER FOLDING RULER,1,17/08/2011 15:00,1.65,16734.0,United Kingdom
581238,23349,ROLL WRAP VINTAGE CHRISTMAS,4,08/12/2011 10:53,2.46,,United Kingdom
563565,22467,GUMBALL COAT RACK,2,17/08/2011 14:22,2.55,17338.0,United Kingdom
561706,85099B,JUMBO BAG RED RETROSPOT,10,29/07/2011 11:25,2.08,14735.0,United Kingdom
573353,23266,SET OF 3 WOODEN STOCKING DECORATION,3,30/10/2011 12:39,1.25,16115.0,United Kingdom
566199,22470,HEART OF WICKER LARGE,6,09/09/2011 14:12,2.95,14824.0,United Kingdom
543461,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,08/02/2011 13:35,6.25,,United Kingdom
555853,82551,LAUNDRY 15C METAL SIGN,1,07/06/2011 13:44,1.45,14375.0,United Kingdom
573585,23477,WOODLAND LARGE BLUE FELT HEART,1,31/10/2011 14:41,2.46,,United Kingdom
578547,23296,SET OF 6 TEA TIME BAKING CASES,8,24/11/2011 15:02,1.25,12720.0,Germany
542058,22222,CAKE PLATE LOVEBIRD WHITE,12,25/01/2011 11:59,1.95,15601.0,United Kingdom
560025,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,14/07/2011 13:00,2.95,18283.0,United Kingdom
579508,21506,"FANCY FONT BIRTHDAY CARD, ",1,29/11/2011 16:33,0.83,,United Kingdom
561218,85131A,BEADED PEARL HEART WHITE ON STICK,8,25/07/2011 17:11,0.83,,United Kingdom
549951,22423,REGENCY CAKESTAND 3 TIER,4,13/04/2011 12:57,12.75,13134.0,United Kingdom
560360,23100,SILVER BELLS TABLE DECORATION,24,18/07/2011 11:55,1.25,12744.0,Singapore
546951,22149,FELTCRAFT 6 FLOWER FRIENDS,1,18/03/2011 11:30,2.1,17673.0,United Kingdom
549729,22189,CREAM HEART CARD HOLDER,3,11/04/2011 16:17,3.95,13634.0,United Kingdom
571564,22974,CHILDRENS DOLLY GIRL MUG,12,18/10/2011 10:16,1.65,16019.0,United Kingdom
549730,22674,FRENCH TOILET SIGN BLUE METAL,2,11/04/2011 16:35,1.25,15867.0,United Kingdom
575176,21162,TOXIC AREA  DOOR HANGER ,1,08/11/2011 18:29,3.29,,United Kingdom
543978,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,14/02/2011 15:37,0.55,12867.0,United Kingdom
547247,21498,RED RETROSPOT WRAP ,25,22/03/2011 09:01,0.42,18225.0,United Kingdom
541497,90214M,"LETTER ""M"" BLING KEY RING",3,18/01/2011 15:19,0.83,,United Kingdom
574054,20685,DOORMAT RED RETROSPOT,4,02/11/2011 14:07,8.25,18104.0,United Kingdom
539437,47310M,"SMALL POP BOX,FUNKY MONKEY",1,17/12/2010 14:54,3.36,,United Kingdom
547397,22317,FIVE CATS HANGING DECORATION,1,22/03/2011 16:55,5.79,,United Kingdom
541567,22437,SET OF 9 BLACK SKULL BALLOONS,20,19/01/2011 11:51,0.85,12681.0,France
538678,20767,BLUE PAISLEY JOURNAL ,1,13/12/2010 16:46,2.55,,United Kingdom
538349,22321,BIRD DECORATION RED RETROSPOT,2,10/12/2010 14:59,1.66,,United Kingdom
555742,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,07/06/2011 10:34,1.65,16949.0,United Kingdom
541241,84884A,ANT WHITE WIRE HEART SPIRAL,4,16/01/2011 11:08,3.95,13782.0,United Kingdom
581138,22355,CHARLOTTE BAG SUKI DESIGN,100,07/12/2011 13:17,0.72,12950.0,United Kingdom
566262,22491,PACK OF 12 COLOURED PENCILS,12,11/09/2011 12:56,0.85,15527.0,United Kingdom
559171,20726,LUNCH BAG WOODLAND,10,07/07/2011 08:21,1.65,17651.0,United Kingdom
561006,20727,LUNCH BAG  BLACK SKULL.,10,22/07/2011 15:02,1.65,16161.0,United Kingdom
558614,16020C,CLEAR STATIONERY BOX SET ,7,30/06/2011 15:56,0.83,,United Kingdom
537666,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,4,07/12/2010 18:36,3.36,,United Kingdom
569246,21810,CHRISTMAS HANGING STAR WITH BELL,1,03/10/2011 09:57,2.46,14096.0,United Kingdom
564818,16219,HOUSE SHAPE PENCIL SHARPENER,4,30/08/2011 12:10,0.83,,United Kingdom
580306,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,02/12/2011 14:29,2.08,14250.0,United Kingdom
570245,22386,JUMBO BAG PINK POLKADOT,10,09/10/2011 16:11,2.08,14415.0,United Kingdom
555275,22300,COFFEE MUG DOG + BALL DESIGN,1,01/06/2011 17:18,4.96,,United Kingdom
564818,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,30/08/2011 12:10,4.96,,United Kingdom
556777,47566,PARTY BUNTING,4,14/06/2011 12:31,4.95,14426.0,United Kingdom
543021,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,02/02/2011 14:36,2.95,15421.0,United Kingdom
580695,22975,SPACEBOY CHILDRENS EGG CUP,1,05/12/2011 16:03,1.25,13230.0,United Kingdom
559023,22149,FELTCRAFT 6 FLOWER FRIENDS,48,05/07/2011 13:19,2.1,18142.0,United Kingdom
551719,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,03/05/2011 16:09,2.46,,United Kingdom
550183,21508,VINTAGE KID DOLLY CARD ,12,14/04/2011 17:58,0.42,14105.0,United Kingdom
553570,21907,I'M ON HOLIDAY METAL SIGN,12,18/05/2011 09:23,2.1,13756.0,United Kingdom
562102,22715,CARD WEDDING DAY,12,02/08/2011 14:21,0.42,13089.0,United Kingdom
544210,22429,ENAMEL MEASURING JUG CREAM,8,17/02/2011 11:01,4.25,14911.0,EIRE
556784,22747,POPPY'S PLAYHOUSE BATHROOM,2,14/06/2011 13:15,2.1,14461.0,United Kingdom
560120,22847,BREAD BIN DINER STYLE IVORY,1,15/07/2011 10:27,16.95,14907.0,United Kingdom
580685,22865,HAND WARMER OWL DESIGN,12,05/12/2011 15:16,2.1,17676.0,United Kingdom
565919,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,07/09/2011 16:48,7.46,,United Kingdom
581115,22413,METAL SIGN TAKE IT OR LEAVE IT ,1404,07/12/2011 12:20,2.75,15195.0,United Kingdom
575337,78124,MAGAZINE RACK GEBRA ASSORTED ,1,09/11/2011 14:11,1.25,17867.0,United Kingdom
569846,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,06/10/2011 13:42,11.95,13422.0,United Kingdom
580537,23265,SET OF 3 WOODEN TREE DECORATIONS,1,04/12/2011 16:08,1.25,,United Kingdom
577438,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,20/11/2011 11:09,0.55,18118.0,United Kingdom
537202,84773,RED ROSE AND LACE C/COVER,3,05/12/2010 14:25,2.95,14506.0,United Kingdom
559163,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2,06/07/2011 16:33,1.63,,United Kingdom
540458,22471,TV DINNER TRAY AIR HOSTESS ,8,07/01/2011 12:28,1.95,12501.0,Germany
545914,22505,MEMO BOARD COTTAGE DESIGN,24,08/03/2011 11:39,4.25,13340.0,United Kingdom
561820,20726,LUNCH BAG WOODLAND,1,29/07/2011 16:00,4.13,,United Kingdom
554630,21992,VINTAGE PAISLEY STATIONERY SET,1,25/05/2011 11:34,2.95,13268.0,United Kingdom
571671,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,4,18/10/2011 13:15,4.95,16940.0,United Kingdom
540551,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,2,10/01/2011 09:43,2.51,,United Kingdom
549901,23078,ICE CREAM PEN LIP GLOSS ,24,12/04/2011 16:17,1.25,17180.0,United Kingdom
575739,22472,TV DINNER TRAY DOLLY GIRL,1,11/11/2011 09:05,10.79,,United Kingdom
569202,23172,REGENCY TEA PLATE PINK,1,30/09/2011 17:22,3.29,,United Kingdom
581492,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,09/12/2011 10:03,10.79,,United Kingdom
